yhat,yhat_lower,yhat_upper,year
0.8062651754819999,0.5205996852561268,1.0962359275829814,1992
0.853612555423232,0.5405708399539959,1.1372324660748465,1993
0.9008305709372277,0.6010484672755153,1.1729347222047535,1994
0.9480485864518454,0.6458974403927555,1.2325776995396935,1995
0.995266601970655,0.7029664936175394,1.2759059656360483,1996
1.0426139819165037,0.7661959468844189,1.3221305169515563,1997
1.0898319974410156,0.8187924134509735,1.3701324342920742,1998
1.137050012972533,0.867889719098657,1.3991642160457773,1999
1.184268029870579,0.8876887038467576,1.4634526347982117,2000
1.2316154112181754,0.9514772139643547,1.5131819692072226,2001
1.2788334281380886,0.9806813880938061,1.5676961917577323,2002
1.326051445930981,1.0419322662804273,1.5931755336908724,2003
1.373269463729329,1.1084171522777209,1.6625997849922387,2004
1.4206168459632886,1.1462703818148094,1.7150326507578944,2005
1.4678348637631016,1.1716064012489757,1.7633271037803433,2006
1.515052881561925,1.229130813082148,1.82056885231357,2007
1.562270899361948,1.275189287150828,1.8404321341443843,2008
1.6096182815954714,1.3337217028682253,1.9011848062218097,2009
1.6568362993974768,1.379703246943768,1.9207495479214298,2010
1.7040543171994822,1.4330224379038858,1.9909720630184384,2011
1.7512723350014876,1.4640596852162986,2.0392045629954128,2012
1.7986197172358274,1.5273333007578629,2.1088037562704955,2013
1.8458377350378328,1.5546118824091857,2.140447723404799,2014
1.940144406209509,1.6469847771901938,2.2131412985536514,2015
1.9874917884438488,1.7067064941935033,2.276363426810173,2016
2.0347098062458544,1.7430837841888456,2.3466707000155793,2017
2.0819278240478596,1.7997998201899914,2.3776469873057047,2018
2.1291458418498648,1.8376319476732095,2.419135437992379,2019
2.1764932240842048,1.9103913846805114,2.4780503853976845,2020
2.22371124188621,1.9448758571342752,2.5004545526785207,2021
2.2709292596882156,1.966509526597848,2.538443229813827,2022
2.3181472774902208,2.0534935242703316,2.62345939737538,2023
