yhat,yhat_lower,yhat_upper,year
1.3450812841214999,0.8796194622611977,1.839195354402641,1961
1.3948050677278179,0.8870501086338946,1.8608602036758988,1962
1.4445288513341359,0.9520217359169497,1.8804929268723023,1963
1.494252634955872,1.0392750598078018,1.9678369680365546,1964
1.5441126481580971,1.0770462065274484,2.029391857261994,1965
1.593836431816054,1.1168979941793824,2.045999685208751,1966
1.6435602154142064,1.2107203684420833,2.0899554207963607,1967
1.693283999012359,1.171551681050417,2.1808920002089356,1968
1.7431440121541681,1.2384257564234504,2.1918522760471713,1969
1.7928677957423038,1.3289039092260626,2.2971825061366156,1970
1.8425915793304393,1.3679956506922453,2.320766053427035,1971
1.892315362952742,1.3868221159766003,2.3565716173289153,1972
1.9421753761192158,1.4470723803405892,2.4022676755494152,1973
1.9918991596999072,1.50603624235858,2.4418629525864066,1974
2.041622943298915,1.5843770204277368,2.528294372291542,1975
2.091346726897923,1.6032922182754932,2.572228527798148,1976
2.141206740173109,1.6636268551472833,2.641375668848991,1977
2.1909305239038277,1.726178092780481,2.6813475199674426,1978
2.240654307988955,1.774477099243524,2.7316883591293455,1979
2.290393457919849,1.8091553759331986,2.7901177126656362,1980
2.3402688794943884,1.837767152410237,2.7941125543281538,1981
2.3900259034602658,1.9230734258751696,2.849424413291695,1982
2.439782927426143,1.9605926661119226,2.918855482789216,1983
2.4895640040958336,2.0252483204132963,2.9494500433658377,1984
2.539481467276949,2.048811014416284,3.033989170621307,1985
2.589310426257565,2.112809873517612,3.0740059049222506,1986
2.6391981998505427,2.1646551327705383,3.150329752626821,1987
2.6890859734435204,2.1432807363621227,3.1435188338155164,1988
2.739166438897789,2.261127090482895,3.2139879986754547,1989
2.7891100724792315,2.310293812275998,3.2300374203355724,1990
2.8390854530271823,2.32759669460558,3.308302760582095,1991
2.8890614142401985,2.4391384835308414,3.3950753552329216,1992
2.939174295894893,2.465713580510473,3.4080395151973693,1993
2.989153272476197,2.505551366514962,3.466386601863439,1994
3.0391322490575003,2.548895939341093,3.4893043899196066,1995
3.089111565028082,2.588133670188413,3.582398256118015,1996
3.139227810661578,2.662202122799537,3.6208048953641074,1997
3.189207126662195,2.7010965732922436,3.691199675525997,1998
3.239186442620124,2.7435409852357124,3.700728616238134,1999
3.2891657585780525,2.8164570732588277,3.7710975034752314,2000
3.339282004203234,2.8512816792140936,3.811158696752991,2001
3.389261320139313,2.9134255621962835,3.839620368814287,2002
3.439240636075393,2.92625890615432,3.8760286353337565,2003
3.4892199519503193,2.9796598323776693,3.940092974080689,2004
3.53933619745778,3.080144590579603,4.045932887371323,2005
3.589315513332707,3.1110429933080006,4.065730842778313,2006
3.6392948292076333,3.1792855527384765,4.097434324257235,2007
3.68927414508256,3.23184338792798,4.152181483649203,2008
3.739390390590021,3.267073658510234,4.190906684609553,2009
3.7893697064649476,3.2883686245460466,4.26134346418566,2010
3.8393490223398743,3.3593724125341122,4.302478675063727,2011
3.889328338214801,3.4143090341638214,4.366963635388434,2012
3.9394445837222616,3.5005607506862684,4.446069615110424,2013
3.9894238995971882,3.488708146864764,4.479152176170144,2014
4.089245601714507,3.5997588940188203,4.548616362275866,2015
4.139361847221968,3.6659519343428983,4.641772526847299,2016
4.189341163096895,3.7218589840649963,4.679835685485785,2017
4.2393204789718215,3.7577806881975624,4.696760463331927,2018
4.289299794846748,3.8280622205680297,4.79071796976814,2019
4.33941604035421,3.8820791805933688,4.8207318520813915,2020
4.3893953562291355,3.8914750087187735,4.854694889386836,2021
4.439374672104061,3.9549828346521148,4.889757369146577,2022
4.48935398797899,4.02644418263861,4.9625970038892335,2023
