yhat,yhat_lower,yhat_upper,year
0.086050111,0.08605011087518533,0.08605011110757749,1961
0.086050111,0.08605011088823827,0.08605011111493115,1962
0.086050111,0.08605011089011681,0.08605011110936622,1963
0.086050111,0.0860501108867078,0.08605011111527665,1964
0.086050111,0.08605011090236372,0.08605011110827428,1965
0.086050111,0.08605011088570175,0.08605011111055297,1966
0.086050111,0.08605011088587684,0.08605011110644738,1967
0.086050111,0.08605011089048607,0.08605011110618797,1968
0.086050111,0.08605011089731118,0.08605011110414519,1969
0.086050111,0.08605011088073304,0.08605011111951187,1970
0.086050111,0.0860501108966588,0.08605011110373882,1971
0.086050111,0.08605011089295293,0.08605011110646081,1972
0.086050111,0.08605011089363852,0.08605011111890379,1973
0.086050111,0.08605011089427786,0.08605011111218754,1974
0.086050111,0.08605011088828046,0.08605011110471857,1975
0.086050111,0.08605011089595496,0.08605011110870589,1976
0.086050111,0.08605011088986066,0.08605011110669361,1977
0.086050111,0.08605011088412046,0.08605011110088245,1978
0.086050111,0.08605011088945731,0.08605011111144027,1979
0.086050111,0.0860501108919344,0.08605011111440572,1980
0.086050111,0.08605011088696593,0.08605011111102548,1981
0.086050111,0.08605011089102278,0.08605011110730648,1982
0.086050111,0.08605011089558522,0.08605011111189323,1983
0.086050111,0.08605011089094995,0.08605011111401335,1984
0.086050111,0.0860501108882333,0.08605011110616727,1985
0.086050111,0.08605011088775627,0.08605011110866505,1986
0.086050111,0.08605011089006065,0.08605011111026512,1987
0.086050111,0.08605011089253152,0.08605011110707685,1988
0.086050111,0.08605011088638338,0.08605011110471292,1989
0.086050111,0.08605011088868804,0.08605011110804997,1990
0.086050111,0.08605011088939818,0.08605011110459426,1991
0.086050111,0.0860501108961626,0.0860501111147123,1992
0.086050111,0.08605011088322048,0.08605011111775512,1993
0.086050111,0.0860501108887579,0.08605011110507779,1994
0.086050111,0.08605011089141099,0.08605011111391828,1995
0.086050111,0.08605011088512643,0.08605011110675137,1996
0.086050111,0.08605011089445248,0.08605011110188757,1997
0.086050111,0.08605011089608583,0.08605011111408639,1998
0.086050111,0.08605011089940928,0.08605011110147234,1999
0.086050111,0.08605011089505861,0.08605011110946184,2000
0.086050111,0.08605011089590636,0.08605011111916484,2001
0.086050111,0.08605011088941929,0.08605011111736281,2002
0.086050111,0.08605011089485706,0.08605011110772856,2003
0.086050111,0.08605011089603624,0.08605011111160128,2004
0.086050111,0.08605011088361392,0.0860501111008507,2005
0.086050111,0.08605011088919265,0.08605011110773893,2006
0.086050111,0.08605011088670486,0.08605011110391929,2007
0.086050111,0.08605011089079588,0.08605011110571333,2008
0.086050111,0.0860501108984203,0.08605011110782745,2009
0.086050111,0.08605011089620825,0.08605011111033341,2010
0.086050111,0.08605011088185911,0.08605011111067816,2011
0.086050111,0.08605011088451503,0.08605011110821893,2012
0.086050111,0.08605011088415233,0.08605011111125228,2013
0.086050111,0.08605011089476626,0.08605011111177363,2014
0.086050111,0.08605011089079247,0.08605011111918438,2015
0.086050111,0.08605011087843574,0.08605011111353973,2016
0.086050111,0.08605011086216782,0.08605011113327092,2017
0.086050111,0.08605011084264458,0.08605011115654444,2018
0.086050111,0.0860501108199672,0.08605011117580144,2019
0.086050111,0.08605011077269492,0.08605011122121162,2020
0.086050111,0.08605011074537813,0.08605011127171058,2021
0.086050111,0.08605011069324446,0.08605011131081455,2022
0.086050111,0.0860501106311282,0.08605011136207828,2023
