yhat,yhat_lower,yhat_upper,year
0.161754434123688,0.12270193247287917,0.1989665246483986,1961
0.16484799390196628,0.12818253646485553,0.20135492346303954,1962
0.16794155368024452,0.1307657214412309,0.20735784048387246,1963
0.17103511345945566,0.1330543550789813,0.20847394603435485,1964
0.17413714874298136,0.13383039040428263,0.20769265625450836,1965
0.17723070852026793,0.13711925688438967,0.21367366198623536,1966
0.1803242683004823,0.14369442850195535,0.21629110500078225,1967
0.18341782808069668,0.14638189711159352,0.2199077994926616,1968
0.1865198633671826,0.14905208886491284,0.22394152576544946,1969
0.18961342314995147,0.1547551443794349,0.22822234761718285,1970
0.19270698293272032,0.15656075567854305,0.22971699307620694,1971
0.19580054271420405,0.15942321057608452,0.2336156331039114,1972
0.19890257800193833,0.16195222679322852,0.23715802432166555,1973
0.201996156808357,0.16434886233208637,0.23993089092749167,1974
0.2050901119876282,0.16949494211927965,0.24527351171168554,1975
0.2081840671668994,0.16788074324245914,0.2432070595893355,1976
0.21128810687079627,0.17547002471619705,0.248137833866582,1977
0.21438366559189562,0.17708979604823616,0.25405472461408457,1978
0.21748017531078742,0.18013101033058537,0.2557916578530364,1979
0.22057802901625306,0.18193478155588785,0.2574725633470915,1980
0.22368436999214464,0.18680466962926714,0.26126414909411144,1981
0.22678238856232788,0.19113095207872402,0.2661201315413003,1982
0.22988040713251107,0.19424194455981053,0.26722572955108187,1983
0.23297845780592918,0.19337784240262476,0.2699570347037358,1984
0.23608499628941151,0.19997554785535981,0.2746425558627592,1985
0.23918304696662504,0.2025939557563909,0.2769754108059235,1986
0.2422810976476571,0.20590859003608808,0.27828158356163507,1987
0.24537914832868918,0.20950105204421277,0.2836416528449421,1988
0.24848568681932204,0.21452180228157722,0.28621817091588503,1989
0.25158373749987123,0.21269962840680043,0.28867472963344465,1990
0.2546817881798434,0.21397901767112895,0.2929151719110245,1991
0.25777983886041583,0.22038825162590583,0.2958809908308641,1992
0.2608863773510721,0.22013621865425562,0.2979593434309103,1993
0.26398442802943595,0.22783584166517135,0.30394259850284466,1994
0.2670824787077998,0.2277396747509205,0.30369269875782845,1995
0.2701805293848518,0.2319316493400641,0.307781943882628,1996
0.2732870678700353,0.23863529482538515,0.3112240106403996,1997
0.2763851185451501,0.2399381510873863,0.3123799310699603,1998
0.27948316921709215,0.24412251247208552,0.316191862786372,1999
0.28258121988903434,0.24648170435112407,0.32420489476742337,2000
0.2856877583726221,0.24803837416031801,0.32624682493656587,2001
0.2887858090468951,0.2510206959672934,0.32832089593244895,2002
0.2918838597211681,0.2523066734810351,0.3277972676008115,2003
0.29498191039566063,0.25835106370326055,0.3338494153084952,2004
0.2980884488802203,0.260216042953311,0.3354739275006427,2005
0.3011864995547128,0.2641420640795177,0.33864442391860466,2006
0.3042845502292054,0.26656236096148783,0.33950271486555245,2007
0.30738260090369796,0.2711674250608291,0.34755856461019125,2008
0.31048913938825756,0.2739707462659511,0.34574392677735893,2009
0.3135871900627501,0.2778928355473023,0.3505032111437609,2010
0.3166852407372427,0.27755259866713644,0.35408775964293765,2011
0.3197832914117352,0.2798024864615932,0.35914551025402847,2012
0.3228898298962949,0.28607507319294206,0.35980953891982653,2013
0.3259878805707874,0.2890339344401565,0.36239471453452643,2014
0.3321754941097054,0.2954231540476941,0.36821751755930093,2015
0.3352820325942651,0.298557403047637,0.3760531664620534,2016
0.33838008326875757,0.30026295415945176,0.37700729773518177,2017
0.3414781339432501,0.30233326699632307,0.3778324592675815,2018
0.3445761846177427,0.30769488856779975,0.3841811578550108,2019
0.34768272310230236,0.30847415097019887,0.3834741377095989,2020
0.3507807737767949,0.3137880819187855,0.3896138831573593,2021
0.35387882445128743,0.3156756730430575,0.38940141930820565,2022
0.35697687512577997,0.3210860911131304,0.3928706816783456,2023
