yhat,yhat_lower,yhat_upper,year
0.46230673798453104,0.40324127501360213,0.5165411749788952,1961
0.4587465612034608,0.3982887190395524,0.5152603907211837,1962
0.4551863844223905,0.39885921869398316,0.5170946258831784,1963
0.4516262076517,0.3987491147636781,0.5069355662846725,1964
0.44805627695838507,0.39142501275636743,0.5122780059898633,1965
0.44449610017406843,0.3819505250567139,0.4984593610022873,1966
0.4409359233898111,0.38029178030658406,0.5017795097447049,1967
0.4373757466055538,0.3786931473325808,0.503341536307999,1968
0.4338058159164815,0.37640818354817157,0.4942036988960367,1969
0.4302456391237926,0.3687599404016067,0.49339883819176716,1970
0.42668546233110377,0.36914688816690044,0.490926590638058,1971
0.42312517453147364,0.36418083158881653,0.4852051358074843,1972
0.4195551325186938,0.35920417914564695,0.47996980166263137,1973
0.4159924171129241,0.35504253320448603,0.47126001518867033,1974
0.4124288113064256,0.3544708067275602,0.4742828430667183,1975
0.40886520549992705,0.3502906310035023,0.4715742848258627,1976
0.405288120277147,0.3481056986372958,0.4653476320389661,1977
0.4017208085112597,0.3401791784653714,0.4610557069397635,1978
0.3981524908981993,0.33928505035531015,0.4584223141435523,1979
0.3945834922277066,0.33711584899560704,0.453772496337439,1980
0.3910047154786646,0.3297468866346335,0.44928523766666795,1981
0.38743516545500445,0.325195704782038,0.4421994814885714,1982
0.3838656154313443,0.3246602066589233,0.44451524375424273,1983
0.38029257379098447,0.32287155120829625,0.44467752767171875,1984
0.3767097429954456,0.321441146313571,0.4397323916426455,1985
0.37313280638889834,0.31008256703499865,0.4315759241024148,1986
0.3695518944684668,0.31203682024097346,0.42564802670251983,1987
0.36597098254803523,0.3075852412744977,0.42586494144416076,1988
0.3623793297739972,0.3036206757022026,0.4198945213114827,1989
0.35879749025890467,0.29888643671260323,0.4170175348226997,1990
0.35521324437122626,0.29727195368399895,0.4165429662293762,1991
0.3516283726782519,0.28741296379891584,0.40885219368873255,1992
0.34803367941899543,0.2887689879487784,0.4110464467018631,1993
0.34444742866304784,0.2886881776932655,0.40264555323972373,1994
0.3408611779071003,0.28489530001492586,0.40046736470696365,1995
0.3372743525933732,0.27740884088984635,0.39633786037656354,1996
0.33367651918207314,0.27465033513419057,0.3941442196373348,1997
0.33008851591670557,0.2666311342256246,0.3877295823183982,1998
0.32649839794080376,0.2645672649088123,0.38462351412109097,1999
0.32290827996490196,0.26359168003998146,0.3867949184643806,2000
0.3193083260445212,0.264936976469736,0.3815582775022599,2001
0.3157182080421412,0.2545275255465451,0.3782565899877686,2002
0.3121280900397611,0.2519843459426895,0.3701998233702638,2003
0.3085379720430281,0.25189521160766865,0.3669075298819882,2004
0.304938018106578,0.2442814989047425,0.3652398571617221,2005
0.30134790010984497,0.2405398565804027,0.3581861874089709,2006
0.2977577821131119,0.23252789333206114,0.3588042225034003,2007
0.29416766411637885,0.23299725663020596,0.35569919028174546,2008
0.2905677101799287,0.23184223179476499,0.34836456942329347,2009
0.2869775921831957,0.2323838478183474,0.345421455406816,2010
0.28338747418646265,0.22166131241664488,0.339610574327198,2011
0.2797973561897296,0.22007382913931187,0.33503207473573554,2012
0.27619740225327943,0.21310879324730284,0.33770578267746226,2013
0.27260728425654646,0.21586025599868564,0.3361920178900768,2014
0.2654368842027975,0.20201706311117623,0.32521857525553594,2015
0.2618369302663473,0.20410481630630062,0.32380403137777297,2016
0.25824681226961427,0.19384545925226995,0.3160489738528239,2017
0.25465669427288123,0.1984349283730739,0.3151073631229313,2018
0.25106657627614826,0.193135322810975,0.310269765022299,2019
0.2474666223396981,0.18504200440604693,0.30465429051084325,2020
0.24387650434296504,0.18697289467076403,0.301726442954196,2021
0.24028638634623198,0.18328455183666353,0.3027372959126445,2022
0.23669626834949892,0.18043779061344759,0.2991593627808112,2023
