yhat,yhat_lower,yhat_upper,year
0.141471604773,-0.011811130955426819,0.30517682573627136,1961
0.18239898370984559,0.027687634613600583,0.33609624592155335,1962
0.22332636264669117,0.061178635021782855,0.3759579124196659,1963
0.2642537415639128,0.09963126854743908,0.40770847902224094,1964
0.3052932502856387,0.15044702150648312,0.4596170414561129,1965
0.34622062920211405,0.18814650936527466,0.4908423198769184,1966
0.38714800811612715,0.23853385710675942,0.5375801433866737,1967
0.4280753870301402,0.26613382759234316,0.56658883619255,1968
0.4691148957330837,0.32065377325207034,0.6187817055782252,1969
0.5100422746216389,0.3544692667554777,0.6599979917009564,1970
0.550969653510194,0.4022594432913645,0.6940850883867675,1971
0.59189703237892,0.44650206398733067,0.7555107449142959,1972
0.6329365410527658,0.48497122829524764,0.7820877571877335,1973
0.6738639199138066,0.519050606726629,0.821454761746409,1974
0.7147912987625075,0.5574231247569733,0.8671808158828808,1975
0.7557186776112085,0.584899868834552,0.904590163072234,1976
0.7967581862565761,0.6368413031566721,0.952782602720996,1977
0.8376855650969018,0.6800761536078685,0.9986631020913211,1978
0.8786129439659907,0.7341091869027383,1.0277061732420651,1979
0.9195408930596461,0.7555777004324103,1.0644677207491817,1980
0.9605809735206818,0.8092407460966019,1.1264562776588247,1981
1.0015330122899835,0.8592613389736059,1.1632982744221374,1982
1.0424850510592856,0.8951373242070602,1.1958770223636546,1983
1.083470037397606,0.9252121250787345,1.2283006488616732,1984
1.1245673113697303,0.9698922579583678,1.2768842296286036,1985
1.1655795196395033,1.0089076005923918,1.3171574702340014,1986
1.2299352826704733,1.083177152133153,1.3781184039753338,1987
1.2942910457014434,1.149801890033859,1.4410107522889295,1988
1.3588232381598366,1.197344790566771,1.5219688448171185,1989
1.4231791131524962,1.2630816106526819,1.5757657587377578,1990
1.4875441727722587,1.3422638544934329,1.6408455599145453,1991
1.5519092373078682,1.3936628916410265,1.704047578083177,1992
1.6164506444860416,1.4634850360637532,1.7653775208791718,1993
1.6808157090199085,1.5246148776630062,1.842680480448234,1994
1.7451807735537748,1.5956183851181112,1.8990947109496814,1995
1.8095458380761225,1.6651858900989014,1.9735374055182175,1996
1.8740872452402626,1.7315213638318845,2.0200764808299567,1997
1.9384523097618782,1.7877259012476037,2.0846657750218065,1998
2.00281624879442,1.8478335991064418,2.152136229487166,1999
2.067180187826962,1.9128951918272727,2.2278009896628834,2000
2.1317204663562848,1.9810015990439438,2.2875179987784695,2001
2.1960843813290096,2.044580162208712,2.35308784982416,2002
2.2604482963017345,2.1009058282242115,2.4116162281050553,2003
2.324809765858553,2.169606679990186,2.470597769599487,2004
2.3893475682086787,2.2362088262070636,2.529992808696654,2005
2.4537090377654973,2.294702499303856,2.6051677594675176,2006
2.518070507322317,2.3715274694287607,2.6768753889934245,2007
2.5824319768791355,2.423898599056415,2.7367820385560044,2008
2.646969779229261,2.4925872488589835,2.8101038518694494,2009
2.7113312487860797,2.564549918525132,2.871825899799755,2010
2.775692718342899,2.61715754477021,2.9415252493677198,2011
2.840054187899718,2.68790068502564,2.9948387033419657,2012
2.9045919902498434,2.753072078741231,3.0644258998282132,2013
2.968953459806662,2.8151803842431646,3.12195181859785,2014
3.0975000661269934,2.936798983910263,3.254234968002586,2015
3.162037868477119,3.0121176460542287,3.312465436639416,2016
3.2263993380339375,3.07691035697389,3.3836506795854593,2017
3.290760807590756,3.136566051875094,3.4441706255123075,2018
3.355122277147575,3.2087565632654775,3.507631852831628,2019
3.4196600794977012,3.2619767222535474,3.5743548683688307,2020
3.48402154905452,3.328636919429444,3.644460816542211,2021
3.5483830186113385,3.3924029847333017,3.7077641105475307,2022
3.612744488168158,3.4571358134663406,3.7543660107110854,2023
