yhat,yhat_lower,yhat_upper,year
0.22279137761092802,-0.047845930737823145,0.4970560014132767,1992
0.24903216070148784,-0.032526988770488506,0.5136423467355675,1993
0.27520124704068244,0.019986860725545227,0.5668384420241687,1994
0.30137033281933245,0.03606601492475687,0.570316431432933,1995
0.327539418404668,0.09842367751175271,0.606588885318639,1996
0.3537801996647802,0.09714681167050856,0.623167089696414,1997
0.3799492852337774,0.11920537904412522,0.6433540605174222,1998
0.4061183703733372,0.14251110295163033,0.6565615565231762,1999
0.43228745594702966,0.17869502965743472,0.7034811081727315,2000
0.4585282376216935,0.19833525095840304,0.73335021068897,2001
0.4846973225443621,0.22382328916401456,0.7487871067225037,2002
0.5108664066618166,0.23266528855005,0.7565787840575113,2003
0.5370354913367698,0.2778673048966851,0.8156501023985604,2004
0.5632762725166305,0.3067695020504702,0.8332711697236358,2005
0.5894453572072056,0.317200699061662,0.8434384177823789,2006
0.6156144417913751,0.3454055844880129,0.8739865466901946,2007
0.6417835256896847,0.389500742949347,0.9069223529889796,2008
0.6680243059518645,0.4076372535554772,0.9219692921650381,2009
0.694193389391174,0.43099400079773875,0.9471715110282086,2010
0.7203624728304836,0.4527489320627849,0.9727789888985702,2011
0.7465315562697933,0.44666029333796126,0.9965652911238769,2012
0.7727723358281148,0.498091745529693,1.034135304230279,2013
0.7989414192674243,0.5140795009613712,1.0719829524151057,2014
0.8512078900270317,0.5679300636576845,1.1066272681578735,2015
0.8774486695853531,0.6062121628533829,1.1373768382236524,2016
0.9036177530246627,0.6459579223379829,1.1739346167833744,2017
0.9297868364639724,0.6871321244149149,1.184157409294325,2018
0.955955919903282,0.6906320870920455,1.2027539329611352,2019
0.9821966994616036,0.7269867153129943,1.2248765184813784,2020
1.0083657829009132,0.7439948449092328,1.2771472920903904,2021
1.0345348663402227,0.7807090178281865,1.2968024820714534,2022
1.0607039497795323,0.7861874421733296,1.3417758990389288,2023
