yhat,yhat_lower,yhat_upper,year
6.571225484109,5.583334887220832,7.573341382551778,1992
6.552794309521518,5.519634829767184,7.650805775010932,1993
6.534413493088822,5.492565651453543,7.600741624904443,1994
6.516032676532869,5.549734302078117,7.561193319715755,1995
6.497651860322294,5.503646665100988,7.541723621878881,1996
6.479220685779392,5.509382537149741,7.484286367214742,1997
6.460839916935357,5.495880976776939,7.4873660706156695,1998
6.4424591494657335,5.438309952761737,7.43258940161002,1999
6.424126357427382,5.4509139568626015,7.409977952135012,2000
6.405865434654724,5.399838275407508,7.450753805949831,2001
6.387740101054296,5.453077136241712,7.418627561888467,2002
6.3696354840418135,5.282327697267728,7.419263480226567,2003
6.351546398600422,5.342550637221491,7.324165660883197,2004
6.3334146523142545,5.3203654489311445,7.3833173802064795,2005
6.315332876932121,5.263574711617988,7.367547775937256,2006
6.29725110186141,5.302540495032074,7.262356173961627,2007
6.279169327123585,5.302186923639791,7.275663915758789,2008
6.261038013671692,5.300629850305986,7.2857750989590455,2009
6.242956239621836,5.200939092548716,7.258190244504393,2010
6.224874465571979,5.20390789405617,7.263065873836528,2011
6.206792691522122,5.185278438467849,7.212837921010253,2012
6.18866137836528,5.228249330817384,7.157062180508041,2013
6.1705796043154235,5.179116947655437,7.190376817575092,2014
6.1344655953226965,5.0901179230189175,7.071855696008022,2015
6.116334282165854,5.126121711400594,7.049324408478781,2016
6.098252508115998,5.022193053689137,7.133657536129501,2017
6.080170734066141,5.114226495002598,7.105381135596273,2018
6.062088960016284,5.076240044161686,7.094226165909864,2019
6.043957646859443,4.960276825997662,7.0598796098029855,2020
6.0258758728095865,5.040646015352089,6.984853890738063,2021
6.00779409875973,4.930559335277782,6.982590342409051,2022
5.989712324709873,5.02134413357547,6.893889232646111,2023
