yhat,yhat_lower,yhat_upper,year
0.86133576,0.8613357589001192,0.8613357610354266,1968
0.86133576,0.8613357588879941,0.8613357610441307,1969
0.86133576,0.8613357589538055,0.8613357610279215,1970
0.86133576,0.8613357589292161,0.8613357611485274,1971
0.86133576,0.8613357587987818,0.8613357610216174,1972
0.86133576,0.861335758942534,0.8613357610849018,1973
0.86133576,0.8613357588324971,0.861335761091677,1974
0.86133576,0.8613357588958722,0.8613357611829061,1975
0.86133576,0.8613357588088328,0.8613357611208416,1976
0.86133576,0.8613357588527447,0.8613357610775476,1977
0.86133576,0.8613357588505515,0.8613357610409526,1978
0.86133576,0.8613357588499831,0.8613357610355303,1979
0.86133576,0.8613357589037918,0.8613357610633788,1980
0.86133576,0.8613357589230395,0.8613357610983279,1981
0.86133576,0.8613357588436192,0.8613357610722475,1982
0.86133576,0.8613357588744931,0.8613357610501382,1983
0.86133576,0.8613357588768848,0.8613357610973597,1984
0.86133576,0.8613357589463778,0.8613357610371751,1985
0.86133576,0.8613357589096656,0.8613357610684068,1986
0.86133576,0.8613357589136107,0.8613357610296735,1987
0.86133576,0.861335758870847,0.8613357611143362,1988
0.86133576,0.8613357588972935,0.8613357610193402,1989
0.86133576,0.8613357588309167,0.8613357610950388,1990
0.86133576,0.8613357587356201,0.8613357610645284,1991
0.86133576,0.8613357589140105,0.8613357611738539,1992
0.86133576,0.8613357588819134,0.8613357611825815,1993
0.86133576,0.8613357588501874,0.8613357611170681,1994
0.86133576,0.8613357588600293,0.861335761144264,1995
0.86133576,0.8613357589353112,0.8613357610922104,1996
0.86133576,0.8613357589442775,0.8613357611098902,1997
0.86133576,0.8613357588496532,0.8613357611431012,1998
0.86133576,0.8613357589115116,0.8613357610568786,1999
0.86133576,0.8613357588926424,0.8613357611029508,2000
0.86133576,0.861335758859226,0.861335761131004,2001
0.86133576,0.8613357589161117,0.8613357611162502,2002
0.86133576,0.8613357589267492,0.8613357611842092,2003
0.86133576,0.8613357588846755,0.8613357611760168,2004
0.86133576,0.8613357588375603,0.8613357610884875,2005
0.86133576,0.8613357589402286,0.8613357610626323,2006
0.86133576,0.8613357589130766,0.8613357611684661,2007
0.86133576,0.8613357589955282,0.8613357611103327,2008
0.86133576,0.8613357588766377,0.8613357610906858,2009
0.86133576,0.8613357589010893,0.8613357610100838,2010
0.86133576,0.8613357589118105,0.8613357611408083,2011
0.86133576,0.8613357588928579,0.8613357611361749,2012
0.86133576,0.8613357589377293,0.8613357610749833,2013
0.86133576,0.8613357589069909,0.8613357610847426,2014
0.86133576,0.8613357588542684,0.8613357611383872,2015
0.86133576,0.8613357586778372,0.8613357612322808,2016
0.86133576,0.8613357583996669,0.8613357614348366,2017
0.86133576,0.8613357580923715,0.8613357617459771,2018
0.86133576,0.861335757663168,0.8613357622635279,2019
0.86133576,0.861335757232876,0.8613357626703089,2020
0.86133576,0.8613357564883832,0.8613357631559715,2021
0.86133576,0.8613357559704371,0.8613357636578962,2022
0.86133576,0.861335755353166,0.8613357642969834,2023
