yhat,yhat_lower,yhat_upper,year
0.430832696378445,0.41849111214511936,0.4432913682254172,1961
0.4275314651897869,0.41482429441467283,0.4396427158587898,1962
0.4242302340011288,0.41186363834710793,0.43552949273888747,1963
0.4209290028268551,0.4087626998906624,0.43296504677360736,1964
0.417618727205282,0.4051158240954142,0.4308031467472593,1965
0.41431749605262025,0.40244359043348815,0.42657891912079254,1966
0.411016264917976,0.3981788778799573,0.42317034577109763,1967
0.4077150337833317,0.3956589055348725,0.4186787759239108,1968
0.40440475816779853,0.39208896948910343,0.41648080402377946,1969
0.40110352701640284,0.3896937924806041,0.4135306717666261,1970
0.3978022958650072,0.3857548723210203,0.4104997780054139,1971
0.39450106473253155,0.38199969966830105,0.4061621182701734,1972
0.39119078913119976,0.37883521565393896,0.4052896890941159,1973
0.3878897386413277,0.374661875513999,0.40062738903744155,1974
0.3845887077393912,0.3724144657996373,0.3967590420530094,1975
0.3812876768374547,0.3681256460552973,0.3935847327345006,1976
0.37797760218957543,0.36492851443114593,0.39048389940419104,1977
0.3746765714614991,0.36299196526991195,0.3870668282350738,1978
0.37137554073306633,0.35874455616083867,0.3828082077736765,1979
0.368074510001792,0.355733104565286,0.37956770046772337,1980
0.36476443535070585,0.35126845041645816,0.376516996472136,1981
0.3614634046363965,0.34926451109769985,0.37408651999987325,1982
0.3581623739220871,0.34680685367624436,0.3708092925385275,1983
0.3548615734438934,0.3425806674675808,0.36734459289672,1984
0.35155172967671827,0.33940389163125556,0.36319767833052685,1985
0.3482509291947216,0.33659140929570824,0.3609956020018484,1986
0.34495012876312253,0.33178509215161694,0.35644019761252776,1987
0.34164932833152334,0.32895662780995855,0.35318860657899753,1988
0.33833948470216524,0.3265054831835749,0.35094707942756764,1989
0.33503868436141204,0.32346485408640163,0.34818320569882355,1990
0.3317381844296691,0.3199666022448685,0.3439847979695639,1991
0.32843770027594127,0.3162518717077829,0.34078145217873795,1992
0.32512817369987435,0.3126788968298011,0.3376610618711861,1993
0.32182773520081154,0.3092231878251331,0.3333766413884478,1994
0.3185272967017488,0.3058587485302674,0.33076635374473373,1995
0.3152268582199798,0.3029339169115036,0.3280663516916189,1996
0.31191737747963344,0.2989884796733344,0.32350157077456515,1997
0.30861693903639187,0.2962321808138302,0.32100730312947884,1998
0.3053165880669213,0.2923531633794749,0.3179194267653459,1999
0.3020162370974507,0.28993556052516956,0.31358457105300114,2000
0.2987079195640668,0.28680218630973253,0.3108986521617917,2001
0.2954086434969736,0.28263896755024936,0.30753544975346553,2002
0.2921093674298804,0.2799929619693664,0.3048911026364801,2003
0.28881009139326075,0.2761310611632815,0.3012555392346047,2004
0.2855017762442121,0.2732509217022099,0.29822533637784304,2005
0.2822025002075925,0.26993321136765386,0.2944346576358009,2006
0.27890322417097285,0.26619332152998365,0.29128816978366856,2007
0.2756039481343533,0.26344868598555593,0.2877469108201978,2008
0.27229563298530457,0.25892847787271367,0.28493592018934844,2009
0.26899635694868496,0.2570751879296197,0.28139613047612344,2010
0.26569708091206534,0.25471694639587544,0.27800323195990245,2011
0.26239780487544573,0.25062539355542157,0.27497070143811425,2012
0.25908948972639706,0.24692271177015274,0.2718159508567026,2013
0.2557902136897774,0.2430943859611985,0.2678041789884242,2014
0.24920070072896727,0.23661781536917403,0.2614276639417091,2015
0.2458923855799186,0.23422117349790972,0.2577590335278469,2016
0.24259310954329896,0.2296821818490768,0.255378843596398,2017
0.23929383350667932,0.22778464607825347,0.25193524165168124,2018
0.2359945574700598,0.2250673894275828,0.2477955482037472,2019
0.23268624232101107,0.2206389883609663,0.2449487235137166,2020
0.22938696628439142,0.21750704369634155,0.24106093870554351,2021
0.22608769024777184,0.21443070052588753,0.23810860328415148,2022
0.2227884142111522,0.2118074723203418,0.23530875333816564,2023
